com.facebook.katana,Facebook,SOCIAL,5000000000,125131202,3.15,Free,0.731,1.317
com.playrix.township,Township,GAME_CASUAL,100000000,8694137,4.22,Free,0.566,0.842
es.socialpoint.DragonCity,Dragon City Mobile,GAME_SIMULATION,100000000,8936620,4.65,Free,0.755,1.468
com.google.ar.core,Google Play Services for AR,TOOLS,1000000000,483799,3.93,Free,2.216,4.431
jp.naver.line.android,LINE: Calls & Messages,COMMUNICATION,500000000,13359475,4.16,Free,0.365,0.626
net.zedge.android,ZEDGE™ Wallpapers & Ringtones,PERSONALIZATION,100000000,9743787,4.56,Free,2.475,5.246
com.waze,"Waze - GPS, Maps, Traffic Alerts & Live Navigation",MAPS_AND_NAVIGATION,100000000,8479710,4.42,Free,0.242,0.415
com.zhiliaoapp.musically,TikTok,SOCIAL,1000000000,45637663,4.54,Free,2.575,5.021
com.king.petrescuesaga,Pet Rescue Saga,GAME_CASUAL,100000000,3491075,4.68,Free,0.137,0.197
com.alibaba.aliexpresshd,AliExpress,SHOPPING,500000000,12937254,4.52,Free,1.292,1.9
com.sec.spp.push,Samsung Push Service,COMMUNICATION,1000000000,1288359,3.89,Free,1.268,2.458
com.ea.game.pvzfree_row,Plants vs. Zombies FREE,GAME_STRATEGY,100000000,5375925,4.27,Free,0.545,0.991
